ID,pass_bar,lsat,ugpa,DOB_yr,grad,fulltime,parttime,fam_inc,race,gender,bar,index6040,indxgrp
20608,1,43.0,3.9,69,1,1,0,5,3,1,0,911.052609,6
20609,1,30.0,3.6,69,1,1,0,2,1,0,1,675.78946,5
20610,1,42.0,3.0,41,1,1,0,4,4,1,0,805.263136,6
20611,1,40.0,2.9,60,1,1,0,2,4,1,0,763.6841900000002,6
20612,1,39.0,3.5,69,1,1,0,4,4,1,0,807.8947169999999,6
20613,1,34.0,3.4,65,1,1,0,3,4,0,0,718.9473519999997,6
20614,1,39.0,3.7,65,1,1,0,5,4,0,0,827.894717,6
20615,1,35.0,2.8,68,1,1,0,3,4,0,1,674.736825,5
20616,1,38.0,3.6,69,1,1,0,2,4,1,0,802.1052440000002,6
20617,0,39.0,3.0,68,1,1,0,3,4,1,2,757.8947169999999,6
20618,1,31.0,3.3,67,1,1,0,4,4,1,0,661.578933,5
20619,1,42.0,3.4,69,1,1,0,5,4,0,0,845.2631359999997,6
20620,1,41.0,3.5,69,1,1,0,3,4,0,0,839.4736630000001,6
20622,1,35.0,3.9,69,1,1,0,4,4,0,0,784.736825,6
20623,1,40.0,3.1,68,1,1,0,3,4,1,0,783.6841900000003,6
20624,1,41.0,3.1,62,1,1,0,3,4,1,0,799.473663,6
20625,1,40.0,2.9,66,1,1,0,4,4,0,0,763.6841900000002,6
20626,1,37.0,2.8,61,1,1,0,5,4,1,0,706.3157709999997,6
20627,1,31.0,2.7,68,1,2,1,4,4,1,0,601.578933,4
20628,1,42.0,3.1,67,1,1,0,3,4,1,0,815.263136,6
20629,1,34.0,3.5,69,1,2,1,3,4,1,0,728.9473519999997,6
20630,1,46.0,3.6,69,1,1,0,4,4,0,0,928.421028,6
20632,0,29.0,3.0,69,1,1,0,2,1,0,2,599.9999869999998,4
20633,1,47.0,3.8,58,1,1,0,3,4,1,0,964.210501,6
20634,1,31.0,3.7,58,1,2,1,3,4,0,0,701.578933,6
20636,1,48.0,3.2,60,1,1,0,2,4,1,0,919.999974,6
20639,1,40.0,3.2,65,1,1,0,5,4,1,0,793.6841900000003,6
20640,1,47.0,3.1,70,1,1,0,4,4,1,0,894.210501,6
20641,1,30.0,3.4,67,1,2,1,3,4,0,0,655.78946,5
20642,1,33.0,2.7,68,1,1,0,3,4,1,0,633.157879,4
20643,1,36.0,3.1,59,1,1,0,3,4,1,0,720.526298,6
20645,1,31.0,3.3,69,1,1,0,3,4,1,0,661.578933,5
20646,1,44.0,3.4,56,1,1,0,4,4,0,0,876.842082,6
20647,1,35.0,3.1,68,1,2,1,4,4,0,0,704.736825,6
20648,1,41.0,3.7,55,1,1,0,4,4,1,0,859.4736630000001,6
20649,1,45.0,3.2,63,1,1,0,3,4,0,0,872.6315549999997,6
20650,1,42.0,3.0,60,1,1,0,3,4,1,0,805.263136,6
20652,0,22.0,2.5,68,1,1,0,4,2,0,2,439.47367599999995,1
20653,1,25.5,3.4,69,1,1,0,1,0,0,0,584.7368315,4
20656,1,33.0,2.5,69,1,1,0,4,4,0,1,613.157879,4
20657,1,37.0,3.7,62,1,1,0,3,4,1,0,796.315771,6
20658,1,41.0,2.9,67,1,1,0,4,4,1,0,779.473663,6
20659,1,46.0,3.5,69,1,1,0,4,4,1,0,918.421028,6
20660,1,43.0,3.3,70,1,1,0,4,4,1,0,851.052609,6
20661,1,33.0,2.9,60,1,1,0,3,4,1,0,653.157879,5
20662,1,35.0,3.0,69,1,1,0,4,4,0,0,694.736825,5
20663,1,38.0,3.0,69,1,1,0,4,1,1,0,742.1052440000002,6
20664,1,45.0,3.9,66,1,1,0,3,4,1,0,942.631555,6
20666,0,32.0,2.5,63,1,2,1,3,1,1,2,597.3684059999998,4
20667,1,48.0,3.4,70,1,1,0,3,4,0,0,939.999974,6
20668,1,40.3,3.6,67,1,1,0,4,4,1,0,838.4210319,6
20669,1,45.0,3.6,66,1,1,0,2,4,1,0,912.631555,6
20670,1,29.0,3.5,67,1,2,1,3,4,1,0,649.9999869999998,5
20672,1,41.0,3.8,69,1,1,0,2,4,1,0,869.4736630000001,6
20674,1,48.0,3.3,69,1,1,0,5,4,1,0,929.999974,6
20675,1,45.0,3.7,69,1,1,0,5,4,0,0,922.631555,6
20676,1,44.0,3.2,68,1,1,0,4,4,1,0,856.842082,6
20677,1,35.0,3.1,67,1,1,0,3,4,1,0,704.736825,6
20678,1,34.0,2.9,66,1,1,0,4,4,1,0,668.9473519999998,5
20679,1,40.0,3.0,68,1,1,0,3,4,1,0,773.6841900000002,6
20680,1,36.0,3.8,67,1,1,0,4,4,1,0,790.526298,6
20681,1,39.0,2.7,68,1,1,0,3,4,1,0,727.894717,6
20682,1,36.5,3.4,67,1,1,0,4,4,1,0,758.4210344999997,6
20683,1,30.0,2.4,65,1,1,0,3,4,1,1,555.78946,3
20684,1,39.0,3.1,63,1,1,0,4,4,1,0,767.894717,6
20686,1,36.0,2.6,68,1,1,0,3,4,1,0,670.526298,5
20687,1,30.0,3.1,69,1,1,0,3,4,1,0,625.78946,4
20688,1,44.0,3.9,68,1,1,0,3,4,0,0,926.842082,6
20689,1,39.0,2.8,60,1,1,0,4,4,0,0,737.8947169999999,6
20690,1,38.0,3.7,60,1,1,0,4,4,0,0,812.1052440000002,6
20691,1,38.0,3.2,69,1,1,0,3,4,1,0,762.1052440000002,6
20692,1,25.0,3.6,63,1,1,0,3,4,1,1,596.842095,4
20694,1,41.0,3.6,68,1,1,0,3,4,0,0,849.4736630000001,6
20695,1,38.0,3.2,68,1,1,0,4,2,1,0,762.1052440000002,6
20697,1,36.0,3.7,69,1,1,0,3,4,1,0,780.526298,6
20698,1,40.0,3.4,68,1,1,0,4,4,0,0,813.6841900000002,6
20699,1,32.0,3.6,58,1,1,0,2,4,0,0,707.3684059999998,6
20700,1,31.0,3.4,69,1,1,0,4,4,0,0,671.578933,5
20701,1,33.0,3.9,69,1,1,0,4,4,1,0,753.157879,6
20702,1,45.0,3.3,69,1,1,0,4,4,1,0,882.6315549999997,6
20703,1,42.0,3.3,64,1,1,0,4,4,1,0,835.2631359999997,6
20704,1,38.0,3.6,55,1,1,0,4,4,0,0,802.1052440000002,6
20705,1,37.0,3.6,64,1,1,0,4,4,1,0,786.315771,6
20706,1,40.0,3.3,69,1,1,0,5,4,1,0,803.6841900000002,6
20707,1,34.0,3.0,51,1,2,1,3,4,0,0,678.9473519999998,5
20709,1,44.0,3.4,66,1,1,0,4,4,1,0,876.842082,6
20710,1,46.0,3.0,64,1,1,0,2,4,0,0,868.421028,6
20711,1,22.7,2.5,64,1,1,0,3,3,1,1,450.52630710000005,1
20712,1,35.0,3.4,69,1,1,0,4,4,1,0,734.736825,6
20713,1,36.0,3.2,69,1,1,0,2,4,1,0,730.526298,6
20714,1,29.5,2.9,67,1,1,0,3,4,0,0,597.8947234999998,4
20715,1,31.0,2.8,68,1,1,0,3,4,1,0,611.578933,4
20716,1,46.0,2.9,60,1,1,0,5,4,1,0,858.421028,6
20717,1,44.0,3.4,66,1,1,0,3,4,1,0,876.842082,6
20719,1,44.0,3.6,69,1,1,0,5,4,1,0,896.842082,6
20720,1,24.0,3.1,67,1,1,0,3,1,1,0,531.0526219999998,3
20721,1,44.0,3.4,58,1,1,0,2,4,0,0,876.842082,6
20722,0,20.0,3.2,60,1,1,0,2,1,0,2,477.89473,2
20723,1,32.0,3.3,70,1,1,0,4,1,0,0,677.3684059999998,5
20725,1,42.0,3.9,68,1,1,0,4,4,0,0,895.2631359999997,6
20727,1,35.0,2.9,68,1,1,0,3,3,0,0,684.736825,5
20728,1,37.0,3.6,69,1,1,0,4,4,0,0,786.315771,6
20729,1,46.0,3.2,68,1,1,0,4,4,1,0,888.421028,6
20730,1,35.0,4.0,69,1,1,0,5,4,1,0,794.736825,6
20731,1,35.5,3.0,68,1,1,0,3,4,1,0,702.6315615,6
20732,0,37.0,2.8,64,1,2,1,4,4,1,2,706.3157709999997,6
20733,1,46.0,3.8,68,1,1,0,3,4,0,0,948.421028,6
20734,1,38.0,3.5,69,1,1,0,3,4,1,0,792.1052440000002,6
20735,1,35.0,3.4,69,1,1,0,4,4,1,0,734.736825,6
20737,1,38.0,3.8,69,1,1,0,4,4,1,0,822.1052440000002,6
20738,1,25.0,2.9,69,1,1,0,1,1,0,0,526.842095,3
20739,1,35.0,3.3,69,1,1,0,4,4,1,0,724.736825,6
20740,1,28.0,2.8,68,1,1,0,3,1,0,0,564.210514,3
20741,1,37.0,3.1,68,1,1,0,4,4,1,0,736.315771,6
20742,1,43.0,3.6,68,1,1,0,4,4,1,0,881.052609,6
20743,1,31.0,2.9,66,1,1,0,3,4,1,0,621.578933,4
20744,1,28.0,2.9,56,1,2,1,2,4,1,0,574.210514,3
20746,1,31.0,3.1,68,1,1,0,3,4,0,0,641.578933,5
20747,1,32.0,3.1,69,1,1,0,4,4,0,0,657.3684059999998,5
20748,1,40.0,3.7,69,1,1,0,3,4,1,0,843.6841900000003,6
20749,1,37.0,3.4,67,1,1,0,3,4,0,0,766.3157709999997,6
20750,1,36.0,3.3,69,1,1,0,3,4,0,1,740.526298,6
20751,1,32.0,2.9,67,1,1,0,3,4,1,0,637.3684059999998,4
20752,1,39.0,2.8,56,1,2,1,2,4,1,0,737.8947169999999,6
20753,1,30.5,3.1,69,1,1,0,4,4,0,0,633.6841965,4
20754,1,29.0,3.4,68,1,1,0,4,3,1,0,639.9999869999998,4
20756,1,37.0,3.6,60,1,1,0,3,4,1,0,786.315771,6
20757,0,41.0,3.5,63,1,1,0,2,4,0,2,839.4736630000001,6
20758,1,33.5,3.7,69,1,1,0,4,4,0,0,741.0526155,6
20759,1,40.0,3.6,67,1,1,0,3,4,0,0,833.6841900000003,6
20760,1,40.0,2.7,62,1,1,0,4,4,1,0,743.6841900000003,6
20761,1,31.0,3.1,68,1,1,0,4,4,1,0,641.578933,5
20763,1,28.0,3.6,67,1,1,0,3,4,1,0,644.210514,5
20764,1,39.0,3.6,69,1,1,0,4,4,1,0,817.894717,6
20765,1,25.0,3.3,55,1,1,0,3,1,0,0,566.842095,3
20766,1,32.0,3.1,69,1,1,0,4,4,1,0,657.3684059999998,5
20767,1,32.0,3.5,68,1,1,0,3,4,0,0,697.3684059999998,5
20769,1,45.0,3.9,68,1,1,0,4,4,1,0,942.631555,6
20770,1,47.0,3.9,69,1,1,0,4,4,1,0,974.210501,6
20771,1,39.0,2.5,65,1,2,1,5,4,1,0,707.8947169999999,6
20772,1,38.0,2.5,68,1,1,0,4,1,1,0,692.1052440000002,5
20773,1,42.0,3.0,31,1,1,0,3,4,1,0,805.263136,6
20774,1,47.0,3.0,67,1,1,0,4,4,1,0,884.210501,6
20776,1,34.0,3.3,67,1,1,0,4,4,1,0,708.9473519999997,6
20777,1,34.0,3.6,69,1,1,0,4,4,0,0,738.9473519999998,6
20778,1,47.0,3.7,59,1,1,0,4,4,1,0,954.210501,6
20779,1,45.0,3.5,65,1,1,0,5,4,0,0,902.631555,6
20781,1,29.0,2.9,68,1,1,0,2,4,0,0,589.9999869999998,4
20782,1,38.0,3.5,68,1,2,1,3,4,0,0,792.1052440000002,6
20783,1,42.0,3.4,69,1,1,0,3,4,0,0,845.2631359999997,6
20784,1,38.0,3.1,68,1,1,0,4,4,1,0,752.1052440000002,6
20785,1,37.0,3.5,69,1,1,0,4,4,0,0,776.315771,6
20786,1,40.5,3.8,68,1,1,0,4,4,1,0,861.5789265000002,6
20787,1,46.0,3.8,71,1,1,0,3,4,0,0,948.421028,6
20788,1,38.0,3.7,68,1,1,0,2,4,1,0,812.1052440000002,6
20789,1,34.0,3.6,69,1,1,0,4,4,1,0,738.9473519999998,6
20790,0,20.0,3.4,68,1,1,0,3,1,0,2,497.89473,2
20791,1,47.0,4.0,69,1,1,0,4,4,0,0,984.210501,6
20792,1,36.0,3.1,69,1,1,0,4,4,0,0,720.526298,6
20793,1,38.5,3.0,68,1,1,0,5,4,1,0,749.9999805,6
20795,1,19.0,3.8,69,1,1,0,3,1,0,0,522.1052569999998,3
20796,1,46.0,3.9,59,1,1,0,3,4,0,0,958.421028,6
20798,1,34.0,3.7,69,1,1,0,2,4,0,0,748.9473519999998,6
20799,1,38.0,4.0,67,1,1,0,3,4,0,0,842.105244,6
20800,1,35.0,3.1,69,1,1,0,5,4,0,0,704.736825,6
20801,1,41.0,2.9,63,1,1,0,4,4,1,0,779.473663,6
20802,1,32.0,3.2,67,1,1,0,4,4,0,0,667.3684059999998,5
20803,1,25.0,2.6,68,1,1,0,3,1,1,0,496.84209500000003,2
20804,0,21.0,3.2,68,1,1,0,3,1,0,2,493.684203,2
20805,0,24.0,3.2,64,1,2,1,3,1,0,2,541.0526219999998,3
20806,1,38.0,2.6,65,1,1,0,3,4,1,1,702.1052440000002,6
20809,1,39.0,3.6,69,1,1,0,4,4,0,0,817.894717,6
20810,1,34.0,3.7,58,1,1,0,3,4,1,0,748.9473519999998,6
20811,1,35.0,3.2,67,1,1,0,3,4,1,0,714.736825,6
20812,1,36.0,2.7,62,1,1,0,2,4,1,0,680.526298,5
20813,1,38.0,3.0,69,1,1,0,4,4,0,0,742.1052440000002,6
20814,1,37.0,3.0,63,1,1,0,5,4,1,0,726.315771,6
20815,0,35.0,3.3,63,1,2,1,3,4,1,2,724.736825,6
20817,1,41.0,3.5,69,1,1,0,4,4,1,0,839.4736630000001,6
20818,1,32.5,3.5,66,1,1,0,4,4,1,0,705.2631425,6
20819,1,32.0,3.3,69,1,1,0,4,4,1,0,677.3684059999998,5
20820,1,45.0,3.3,66,1,1,0,4,4,1,0,882.6315549999997,6
20821,1,41.0,3.5,68,1,1,0,4,4,1,0,839.4736630000001,6
20822,1,37.0,3.1,68,1,1,0,4,4,1,0,736.315771,6
20823,1,39.0,3.3,65,1,1,0,4,4,0,0,787.8947169999999,6
20824,1,44.0,2.2,61,1,1,0,4,4,1,0,756.842082,6
20826,1,43.0,2.8,63,1,1,0,4,4,0,0,801.052609,6
20827,1,37.5,3.1,68,1,1,0,3,4,0,0,744.2105075000003,6
20828,1,35.0,3.4,67,1,1,0,4,4,1,0,734.736825,6
20829,1,31.5,3.3,67,1,1,0,2,2,1,0,669.4736694999998,5
20831,1,38.0,3.4,51,1,1,0,4,4,0,0,782.1052440000002,6
20832,1,29.0,2.9,69,1,1,0,5,4,1,0,589.9999869999998,4
20834,1,42.0,3.4,69,1,1,0,4,4,0,0,845.2631359999997,6
20836,1,36.0,3.6,69,1,1,0,3,4,0,0,770.526298,6
20838,1,28.0,3.0,64,1,1,0,4,4,1,1,584.210514,4
20839,1,38.0,3.2,67,1,1,0,5,0,0,0,762.1052440000002,6
20841,1,39.0,2.7,68,1,1,0,4,4,1,1,727.894717,6
20842,1,39.0,3.1,69,1,1,0,4,4,1,0,767.894717,6
20843,1,29.0,3.3,68,1,1,0,3,0,0,1,629.9999869999998,4
20845,1,31.0,2.9,68,1,1,0,1,1,1,0,621.578933,4
20846,1,30.0,2.9,57,1,2,1,2,1,0,0,605.78946,4
20849,1,47.0,3.6,69,1,1,0,4,4,1,0,944.210501,6
20850,1,42.0,3.6,68,1,1,0,4,4,0,0,865.2631359999998,6
20851,1,44.0,3.7,70,1,1,0,4,4,1,0,906.842082,6
20852,1,36.0,2.8,69,1,1,0,4,4,1,0,690.526298,5
20853,1,42.0,3.3,67,1,1,0,5,4,0,0,835.2631359999997,6
20854,1,34.0,3.3,68,1,1,0,4,4,0,0,708.9473519999997,6
20856,1,42.0,3.3,67,1,1,0,2,4,0,0,835.2631359999997,6
20858,1,43.0,3.4,64,1,1,0,2,4,0,0,861.052609,6
20859,1,39.0,3.3,68,1,1,0,2,4,0,0,787.8947169999999,6
20860,1,43.0,3.6,60,1,1,0,3,4,1,0,881.052609,6
20861,1,38.0,3.4,69,1,1,0,4,4,1,0,782.1052440000002,6
20862,1,46.0,4.0,67,1,1,0,3,4,1,0,968.421028,6
20864,1,37.0,3.4,64,1,1,0,4,4,1,0,766.3157709999997,6
20867,1,46.0,3.0,68,1,1,0,2,4,1,0,868.421028,6
20868,1,31.5,3.4,55,1,2,1,3,4,1,0,679.4736694999998,5
20869,1,44.0,3.0,65,1,1,0,4,2,0,1,836.842082,6
20870,1,28.0,3.6,67,1,1,0,3,4,0,0,644.210514,5
20871,1,30.5,3.3,68,1,1,0,3,4,0,0,653.6841965,5
20872,1,47.0,3.3,68,1,1,0,4,4,0,0,914.210501,6
20873,1,41.0,3.7,67,1,1,0,4,4,1,0,859.4736630000001,6
20874,1,43.0,2.8,68,1,1,0,3,4,1,0,801.052609,6
20875,1,40.0,3.2,65,1,1,0,4,4,1,0,793.6841900000003,6
20876,1,29.0,2.9,67,1,1,0,4,1,0,0,589.9999869999998,4
20877,1,32.5,3.4,65,1,1,0,3,4,1,0,695.2631425,5
20878,1,41.0,3.2,64,1,1,0,2,4,1,0,809.473663,6
20882,1,38.5,3.0,68,1,1,0,5,4,0,0,749.9999805,6
20883,1,35.0,3.5,66,1,2,1,3,4,0,0,744.736825,6
20884,1,37.0,3.3,65,1,1,0,3,4,0,0,756.3157709999997,6
20885,1,42.0,3.1,69,1,1,0,4,4,1,0,815.263136,6
20886,1,28.0,3.3,68,1,1,0,4,4,1,0,614.210514,4
20887,1,38.0,3.0,68,1,1,0,4,4,1,0,742.1052440000002,6
20888,1,39.0,4.0,70,1,1,0,4,4,1,0,857.8947169999999,6
20889,1,38.0,3.1,69,1,1,0,4,4,1,0,752.1052440000002,6
20890,1,35.7,3.6,68,1,1,0,2,4,0,0,765.7894561,6
20891,1,28.0,2.3,56,1,1,0,2,4,1,0,514.210514,2
20892,1,34.0,3.0,68,1,1,0,4,2,1,0,678.9473519999998,5
20893,1,31.5,3.2,66,1,2,1,3,4,1,0,659.4736695,5
20895,1,36.0,3.1,58,1,1,0,3,4,1,1,720.526298,6
20896,1,40.0,3.8,68,1,1,0,4,4,1,0,853.6841900000002,6
20897,1,25.0,3.4,69,1,1,0,3,1,1,0,576.842095,3
20898,1,34.0,3.7,69,1,1,0,4,4,0,0,748.9473519999998,6
20899,1,17.0,3.3,60,1,1,0,3,1,0,1,440.526311,1
20902,1,41.0,2.7,62,1,2,1,3,4,1,0,759.473663,6
20903,1,37.0,2.6,69,1,1,0,4,4,1,0,686.315771,5
20904,1,36.0,4.0,67,1,1,0,2,4,0,0,810.526298,6
20905,1,37.0,3.9,70,1,1,0,4,4,0,0,816.3157709999997,6
20906,1,36.0,3.7,56,1,1,0,2,4,1,0,780.526298,6
20908,1,26.0,3.1,66,1,1,0,3,2,0,1,562.631568,3
20909,1,41.0,3.4,69,1,1,0,4,4,1,0,829.473663,6
20910,1,41.0,3.9,69,1,1,0,4,4,1,0,879.4736630000001,6
20911,1,46.0,3.6,69,1,1,0,4,0,0,0,928.421028,6
20912,1,39.0,2.9,69,1,1,0,4,4,1,0,747.8947169999999,6
20913,1,44.0,3.6,68,1,1,0,4,0,0,0,896.842082,6
20915,0,35.0,3.5,55,1,1,0,4,4,1,2,744.736825,6
20916,1,33.0,3.2,65,1,1,0,4,4,1,0,683.157879,5
20917,1,35.0,3.4,69,1,1,0,4,4,0,0,734.736825,6
20918,1,25.5,3.0,67,1,1,0,4,1,1,0,544.7368315,3
20919,1,38.0,3.0,69,1,1,0,4,4,1,0,742.1052440000002,6
20920,1,36.0,3.6,68,1,1,0,3,0,0,0,770.526298,6
20921,1,41.0,3.2,69,1,1,0,4,4,0,0,809.473663,6
20922,1,32.0,2.7,67,1,1,0,4,4,1,0,617.3684059999998,4
20923,1,41.0,3.3,71,1,1,0,2,4,1,0,819.473663,6
20924,1,32.0,3.0,69,1,1,0,3,4,0,0,647.3684059999998,5
20925,1,41.0,3.2,68,1,1,0,3,4,1,0,809.473663,6
20926,0,40.0,2.2,57,1,1,0,1,1,1,2,693.6841900000003,5
20929,1,46.0,2.6,65,1,1,0,3,4,1,0,828.421028,6
20930,1,32.0,3.2,67,1,1,0,3,4,1,0,667.3684059999998,5
20931,1,41.0,3.3,66,1,1,0,4,4,1,0,819.473663,6
20932,1,37.0,3.6,69,1,1,0,3,0,0,0,786.315771,6
20934,1,42.0,3.5,60,1,1,0,3,4,0,0,855.2631359999998,6
20935,1,38.0,3.6,65,1,1,0,3,4,0,0,802.1052440000002,6
20936,1,36.0,3.8,67,1,1,0,4,4,1,0,790.526298,6
20937,1,36.0,2.5,69,1,1,0,3,4,1,1,660.526298,5
20938,1,33.5,3.2,68,1,1,0,3,4,1,0,691.0526155,5
20939,1,32.0,3.2,60,1,2,1,4,4,1,0,667.3684059999998,5
20941,1,43.0,3.6,68,1,1,0,4,4,1,0,881.052609,6
20942,1,16.0,3.3,65,1,1,0,1,2,0,0,424.736838,1
20943,1,39.0,2.4,68,1,1,0,2,1,1,0,697.8947169999999,5
20944,1,34.0,3.4,65,1,1,0,3,4,1,0,718.9473519999997,6
20945,1,45.0,3.4,69,1,1,0,4,0,0,0,892.6315549999997,6
20946,1,39.0,3.1,67,1,1,0,4,4,0,0,767.894717,6
20947,1,44.0,3.8,69,1,1,0,3,4,0,0,916.842082,6
20949,1,41.0,3.4,69,1,1,0,4,4,0,0,829.473663,6
20950,1,26.0,3.9,69,1,1,0,4,4,0,0,642.631568,5
20953,1,45.0,3.1,67,1,1,0,5,4,1,0,862.6315549999997,6
20954,1,33.0,3.1,67,1,2,1,2,4,0,0,673.157879,5
20955,1,40.0,3.3,66,1,1,0,4,4,1,0,803.6841900000002,6
20956,1,36.0,3.2,32,1,1,0,2,4,1,0,730.526298,6
20957,1,42.0,3.2,69,1,1,0,4,4,1,0,825.263136,6
20958,1,37.0,3.4,68,1,1,0,3,4,1,0,766.3157709999997,6
20959,1,44.0,3.9,62,1,1,0,4,4,0,0,926.842082,6
20960,1,28.0,2.9,69,1,1,0,4,2,0,0,574.210514,3
20961,1,41.5,3.6,67,1,1,0,4,4,1,0,857.3683994999999,6
20962,1,34.5,2.6,67,1,1,0,4,2,1,0,646.8420884999998,5
20963,1,44.0,2.9,69,1,1,0,4,4,0,0,826.842082,6
20965,1,33.5,3.5,68,1,1,0,4,4,1,0,721.0526155,6
20966,1,33.0,3.3,63,1,1,0,2,2,1,0,693.157879,5
20967,1,32.0,3.3,69,1,1,0,4,0,0,0,677.3684059999998,5
20968,1,41.0,3.5,69,1,1,0,3,4,0,0,839.4736630000001,6
20969,1,30.5,3.2,69,1,1,0,4,4,1,0,643.6841965,5
20970,1,29.0,3.6,69,1,1,0,4,4,0,0,659.999987,5
20972,1,34.0,3.4,68,1,1,0,4,4,1,0,718.9473519999997,6
20973,1,39.0,3.2,68,1,2,1,4,4,0,0,777.894717,6
20974,1,37.0,3.3,70,1,1,0,4,4,1,0,756.3157709999997,6
20975,1,46.0,3.5,69,1,1,0,5,4,1,0,918.421028,6
20976,1,29.0,3.5,68,1,1,0,4,4,1,0,649.9999869999998,5
20977,1,44.0,3.8,55,1,1,0,4,4,0,0,916.842082,6
20981,1,42.0,3.5,64,1,1,0,4,4,1,0,855.2631359999998,6
20982,1,37.0,3.1,68,1,1,0,5,4,1,0,736.315771,6
20983,1,31.0,3.0,61,1,1,0,1,1,1,0,631.578933,4
20985,1,40.0,2.8,66,1,2,1,4,4,0,0,753.6841900000002,6
20986,1,45.0,3.6,64,1,1,0,3,4,1,0,912.631555,6
20988,1,39.0,3.0,68,1,1,0,4,4,1,0,757.8947169999999,6
20990,1,40.0,3.0,53,1,1,0,3,4,1,0,773.6841900000002,6
20992,1,38.0,3.0,68,1,1,0,1,4,0,0,742.1052440000002,6
20993,1,41.0,3.9,68,1,1,0,2,4,0,0,879.4736630000001,6
20995,1,30.5,2.7,69,1,1,0,4,4,0,0,593.6841965,4
20997,1,37.0,3.6,69,1,1,0,4,4,0,0,786.315771,6
20998,1,43.0,3.4,65,1,1,0,3,4,1,0,861.052609,6
21000,1,44.0,3.8,67,1,1,0,4,4,1,0,916.842082,6
21001,1,24.5,3.8,69,1,1,0,4,4,0,1,608.9473585,4
21002,1,35.5,2.8,42,1,1,0,3,4,0,1,682.6315615,5
21004,1,39.0,3.0,52,1,2,1,4,4,0,0,757.8947169999999,6
21006,1,30.5,2.6,68,1,1,0,4,0,1,1,583.6841965,4
21007,1,34.0,2.7,65,1,1,0,4,4,1,0,648.9473519999998,5
21008,1,46.0,3.2,69,1,1,0,3,4,1,0,888.421028,6
21009,1,32.0,3.7,64,1,1,0,4,4,0,0,717.3684059999998,6
21010,0,33.0,3.7,49,1,2,1,2,4,0,2,733.157879,6
21011,1,37.0,4.0,66,1,1,0,3,4,0,0,826.315771,6
21012,1,43.0,3.3,71,1,1,0,3,4,0,0,851.052609,6
21013,1,32.0,3.5,62,1,1,0,2,4,0,0,697.3684059999998,5
21016,1,32.0,3.3,67,1,1,0,3,4,1,0,677.3684059999998,5
21017,1,38.0,3.4,67,1,1,0,4,4,0,0,782.1052440000002,6
21019,1,43.0,3.7,51,1,1,0,3,4,0,0,891.052609,6
21020,1,37.5,3.3,62,1,1,0,4,4,1,0,764.2105075000002,6
21021,1,37.0,3.6,69,1,1,0,3,4,0,0,786.315771,6
21023,1,27.0,3.7,52,1,1,0,4,4,1,0,638.4210410000002,4
21024,1,39.0,2.7,66,1,1,0,4,4,0,1,727.894717,6
21025,1,46.0,4.0,65,1,1,0,4,4,0,0,968.421028,6
21026,1,40.0,2.7,63,1,1,0,5,4,1,0,743.6841900000003,6
21027,1,39.0,3.1,68,1,1,0,4,4,1,0,767.894717,6
21028,1,16.0,2.9,60,1,2,1,4,1,1,1,384.736838,0
21029,1,35.0,2.9,69,1,1,0,4,4,1,0,684.736825,5
21030,1,42.0,3.9,69,1,1,0,2,4,0,0,895.2631359999997,6
21031,1,47.0,3.3,66,1,1,0,4,4,0,0,914.210501,6
21032,1,40.0,2.9,63,1,1,0,3,1,0,0,763.6841900000002,6
21033,1,44.0,3.0,65,1,1,0,3,4,1,0,836.842082,6
21034,1,48.0,3.7,69,1,1,0,3,4,1,0,969.999974,6
21035,1,41.0,3.2,69,1,1,0,4,4,1,0,809.473663,6
21036,1,34.0,3.3,69,1,1,0,3,0,1,0,708.9473519999997,6
21037,1,28.0,3.7,61,1,1,0,1,1,0,0,654.210514,5
21038,0,38.0,3.1,65,1,1,0,3,4,0,2,752.1052440000002,6
21039,1,28.0,3.0,63,1,1,0,3,1,1,0,584.210514,4
21040,1,38.0,3.1,69,1,1,0,5,4,1,0,752.1052440000002,6
21041,1,35.0,3.3,41,1,1,0,5,4,0,0,724.736825,6
21042,1,41.0,3.5,69,1,1,0,3,4,1,0,839.4736630000001,6
21043,1,32.5,3.4,69,1,1,0,4,4,0,0,695.2631425,5
21044,1,45.0,2.9,59,1,1,0,4,4,1,0,842.6315549999997,6
21046,1,37.0,2.7,62,1,1,0,5,4,0,1,696.315771,5
21047,1,29.0,3.6,68,1,2,1,4,4,0,0,659.999987,5
21048,1,32.0,3.6,69,1,1,0,3,4,1,0,707.3684059999998,6
21049,1,33.5,3.3,67,1,2,1,2,4,1,0,701.0526155,6
21050,1,36.0,3.9,58,1,1,0,2,4,1,0,800.526298,6
21051,1,35.0,3.1,68,1,1,0,3,4,1,0,704.736825,6
21052,1,44.0,3.9,67,1,1,0,3,4,1,0,926.842082,6
21053,1,41.0,3.3,66,1,1,0,3,4,1,0,819.473663,6
21054,1,44.0,3.6,64,1,1,0,4,4,1,0,896.842082,6
21055,1,38.0,2.4,68,0,1,0,3,0,1,0,682.1052440000002,5
21056,1,31.0,3.2,66,1,1,0,3,4,0,0,651.578933,5
21057,1,40.0,3.6,64,1,1,0,4,4,0,0,833.6841900000003,6
21059,1,35.0,3.0,66,1,1,0,3,4,1,1,694.736825,5
21061,1,32.0,3.4,68,1,1,0,4,4,0,0,687.3684059999997,5
