sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,days_b_screening_arrest,length_of_stay,compas_score,is_recid
Male,50,Caucasian,0,0,0,5,(F2),-8.0,5.041666666666667,1,1
Male,50,Caucasian,0,0,0,5,(F2),-8.0,5.041666666666667,1,1
Male,23,Caucasian,0,0,1,10,(F3),-1.0,-223.70833333333334,1,1
Male,23,Caucasian,0,0,1,10,(F3),-1.0,-223.70833333333334,1,1
Male,37,Caucasian,0,0,0,2,(F3),-1.0,4.916666666666667,0,1
Male,37,Caucasian,0,0,0,2,(F3),-1.0,4.916666666666667,0,1
Male,37,Caucasian,0,0,0,2,(F3),-1.0,4.916666666666667,0,1
Male,37,Caucasian,0,0,0,2,(F3),-1.0,4.916666666666667,0,1
Male,59,Caucasian,0,0,0,2,(M1),-15.0,0.9166666666666666,0,1
Male,59,Caucasian,0,0,0,2,(M1),-15.0,0.9166666666666666,0,1
Male,45,Caucasian,0,0,0,1,(F3),-1.0,153.04166666666666,0,1
Male,45,Caucasian,0,0,0,1,(F3),-1.0,153.04166666666666,0,1
Female,32,Caucasian,0,0,0,2,(F2),-1.0,0.9583333333333334,0,1
Female,32,Caucasian,0,0,0,2,(F2),-1.0,0.9583333333333334,0,1
Female,32,Caucasian,0,0,0,2,(F2),-1.0,0.9583333333333334,0,1
Male,31,Caucasian,0,0,0,11,(F3),-1.0,0.8333333333333334,1,1
Male,31,Caucasian,0,0,0,11,(F3),-1.0,0.8333333333333334,1,1
Male,31,Caucasian,0,0,0,11,(F3),-1.0,0.8333333333333334,1,1
Male,31,Caucasian,0,0,0,11,(F3),-1.0,0.8333333333333334,1,1
Male,58,Caucasian,0,0,0,7,(F3),-1.0,419.7083333333333,1,1
Male,58,Caucasian,0,0,0,7,(F3),-1.0,419.7083333333333,1,1
Male,58,Caucasian,0,0,0,7,(F3),-1.0,419.7083333333333,1,1
Male,51,Caucasian,0,0,0,1,(M1),-1.0,60.958333333333336,0,1
Male,21,Caucasian,0,2,7,2,(F3),-3.0,0.25,1,1
Male,21,Caucasian,0,2,7,2,(F3),-3.0,0.25,1,1
Male,21,Caucasian,0,2,7,2,(F3),-3.0,0.25,1,1
Male,20,Caucasian,1,0,0,1,(F1),13.0,97.125,1,1
Male,20,Caucasian,1,0,0,1,(F1),13.0,97.125,1,1
Male,20,Caucasian,1,0,0,1,(F1),13.0,97.125,1,1
Male,20,Caucasian,1,0,0,1,(F1),13.0,97.125,1,1
Male,24,Caucasian,0,0,0,5,(F3),16.0,47.875,1,1
Male,24,Caucasian,0,0,0,5,(F3),16.0,47.875,1,1
Male,24,Caucasian,0,0,0,5,(F3),16.0,47.875,1,1
Male,24,Caucasian,0,0,0,5,(F3),16.0,47.875,1,1
Male,50,Caucasian,0,0,0,2,(F7),-1.0,-195.91666666666666,0,1
Female,20,Caucasian,0,0,0,0,(F3),0.0,2.2916666666666665,1,1
Female,20,Caucasian,0,0,0,0,(F3),0.0,2.2916666666666665,1,1
Male,30,Caucasian,0,0,0,1,(F3),-1.0,1.125,0,1
Male,35,Caucasian,0,0,0,0,(F3),-1.0,30.083333333333332,0,1
Male,35,Caucasian,0,0,0,0,(F3),-1.0,30.083333333333332,0,1
Male,35,Caucasian,0,0,0,0,(F3),-1.0,30.083333333333332,0,1
Male,35,Caucasian,0,0,0,0,(F3),-1.0,30.083333333333332,0,1
Male,22,Caucasian,0,0,0,3,(F3),0.0,2.2916666666666665,1,1
Male,22,Caucasian,0,0,0,3,(F3),0.0,2.2916666666666665,1,1
Male,22,Caucasian,0,0,0,3,(F3),0.0,2.2916666666666665,1,1
Male,29,Caucasian,0,0,0,2,(F3),-1.0,0.7916666666666666,0,1
Male,29,Caucasian,0,0,0,3,(F3),-1.0,31.166666666666668,0,1
Male,29,Caucasian,0,0,0,3,(F3),-1.0,31.166666666666668,0,1
Male,29,Caucasian,0,0,0,3,(F3),-1.0,31.166666666666668,0,1
Male,56,Caucasian,0,0,0,1,(F3),-1.0,0.9166666666666666,0,1
Male,26,Caucasian,0,0,0,0,(F3),-1.0,30.083333333333332,1,1
Male,32,Caucasian,0,1,0,15,(F2),0.0,63.916666666666664,1,1
Male,30,Caucasian,0,0,0,0,(F3),-1.0,155.08333333333334,1,1
Male,30,Caucasian,0,0,0,0,(F3),-1.0,155.08333333333334,1,1
Male,28,Caucasian,0,0,0,1,(F3),-1.0,1.2083333333333333,0,1
Male,28,Caucasian,0,0,0,1,(F3),-1.0,1.2083333333333333,0,1
Male,28,Caucasian,0,0,0,1,(F3),-1.0,1.2083333333333333,0,1
Male,23,Caucasian,0,0,1,4,(F3),-1.0,30.916666666666668,0,1
Male,23,Caucasian,0,0,1,4,(F3),-1.0,30.916666666666668,0,1
Male,40,Caucasian,0,0,0,5,(F3),7.0,0.625,0,1
Male,40,Caucasian,0,0,0,5,(F3),7.0,0.625,0,1
Male,40,Caucasian,0,0,0,5,(F3),7.0,0.625,0,1
Male,40,Caucasian,0,0,0,5,(F3),7.0,0.625,0,1
Female,50,Caucasian,0,0,0,3,(F3),0.0,0.125,0,1
Male,23,Caucasian,0,1,0,4,(M2),-1.0,2.125,1,1
Female,28,Caucasian,0,0,0,2,(F3),-3.0,0.041666666666666664,1,1
Female,28,Caucasian,0,0,0,2,(F3),-3.0,0.041666666666666664,1,1
Male,35,Caucasian,0,0,0,3,(M1),0.0,29.833333333333332,1,1
Male,35,Caucasian,0,0,0,3,(M1),0.0,29.833333333333332,1,1
Male,35,Caucasian,0,0,0,3,(M1),0.0,29.833333333333332,1,1
Male,29,Caucasian,0,0,0,1,(F3),3.0,29.958333333333332,0,1
Male,29,Caucasian,0,0,0,1,(F3),3.0,29.958333333333332,0,1
Male,31,Caucasian,0,0,0,1,(F3),-1.0,154.0,0,1
Female,25,Caucasian,0,0,0,2,(F3),16.0,-29.125,1,1
Female,25,Caucasian,0,0,0,2,(F3),16.0,-29.125,1,1
Female,25,Caucasian,0,0,0,2,(F3),16.0,-29.125,1,1
Male,53,Caucasian,0,0,0,1,(M1),-1.0,0.875,1,1
Female,27,Caucasian,0,0,0,1,(F2),-1.0,25.541666666666668,1,1
Male,24,Caucasian,0,0,0,1,(M1),-1.0,1.0416666666666667,0,1
Male,41,Caucasian,0,0,0,1,(M2),-1.0,61.083333333333336,0,1
Male,57,Caucasian,0,0,0,7,(F3),-1.0,151.875,0,1
Male,50,Caucasian,0,0,0,1,(M2),-1.0,13.166666666666666,1,1
Male,50,Caucasian,0,0,0,1,(M2),-1.0,13.166666666666666,1,1
Male,21,Caucasian,0,0,0,0,(M1),0.0,0.9583333333333334,0,1
Male,21,Caucasian,0,0,0,0,(M1),0.0,0.9583333333333334,0,1
Male,33,Caucasian,0,0,0,6,(F3),-1.0,152.25,1,1
Male,33,Caucasian,0,0,0,6,(F3),-1.0,152.25,1,1
Female,20,Caucasian,0,0,0,4,(F3),-1.0,2.8333333333333335,1,1
Female,20,Caucasian,0,0,0,4,(F3),-1.0,2.8333333333333335,1,1
Male,28,Caucasian,0,0,0,3,(F3),-1.0,155.0,1,1
Male,28,Caucasian,0,0,0,3,(F3),-1.0,155.0,1,1
Male,28,Caucasian,0,0,0,3,(F3),-1.0,155.0,1,1
Male,24,Caucasian,0,0,0,1,(F3),-1.0,-56.458333333333336,1,1
Male,24,Caucasian,0,0,0,1,(F3),-1.0,-56.458333333333336,1,1
Male,38,Caucasian,1,0,0,10,(F3),0.0,-0.08333333333333333,0,1
Female,26,Caucasian,0,0,0,3,(F3),-1.0,30.083333333333332,1,1
Female,26,Caucasian,0,0,0,3,(F3),-1.0,30.083333333333332,1,1
Male,44,Caucasian,0,0,0,1,(M1),0.0,0.20833333333333334,0,1
Male,53,Caucasian,0,0,0,9,(F3),-1.0,176.95833333333334,0,1
Male,53,Caucasian,0,0,0,9,(F3),-1.0,176.95833333333334,0,1
Male,25,Caucasian,0,0,0,2,(F3),0.0,0.2916666666666667,1,1
Male,19,Caucasian,0,1,3,1,(F3),-1.0,8.125,1,1
Male,19,Caucasian,0,1,3,1,(F3),-1.0,8.125,1,1
Male,19,Caucasian,0,1,3,1,(F3),-1.0,8.125,1,1
Male,19,Caucasian,0,1,3,1,(F3),-1.0,8.125,1,1
Male,19,Caucasian,0,1,3,1,(F3),-1.0,8.125,1,1
Male,19,Caucasian,0,1,3,1,(F3),-1.0,8.125,1,1
Male,19,Caucasian,0,1,3,1,(F3),-1.0,8.125,1,1
Male,26,Caucasian,0,0,0,0,(M2),-1.0,1.8333333333333333,0,1
Female,30,Caucasian,0,0,0,3,(F2),-1.0,0.125,0,1
Female,30,Caucasian,0,0,0,3,(F2),-1.0,0.125,0,1
Male,22,Caucasian,0,0,0,1,(F3),-2.0,0.75,0,1
Male,22,Caucasian,0,0,0,1,(F3),-2.0,0.75,0,1
Male,22,Caucasian,0,0,0,1,(F3),-2.0,0.75,0,1
Male,22,Caucasian,0,0,0,1,(F3),-2.0,0.75,0,1
Male,22,Caucasian,0,1,2,4,(M1),-1.0,2.875,1,1
Male,24,Caucasian,0,0,0,1,(F3),-1.0,3.9166666666666665,1,1
Male,24,Caucasian,0,0,0,1,(F3),-1.0,3.9166666666666665,1,1
Male,29,Caucasian,0,0,0,6,(F3),-1.0,0.625,0,1
Male,29,Caucasian,0,0,0,6,(F3),-1.0,0.625,0,1
Male,29,Caucasian,0,0,0,6,(F3),-1.0,0.625,0,1
Male,29,Caucasian,0,0,0,6,(F3),-1.0,0.625,0,1
Male,46,Caucasian,0,0,0,0,(M1),-1.0,37.75,0,1
Male,22,Caucasian,0,0,0,6,(F3),-1.0,0.875,1,1
Male,22,Caucasian,0,0,0,6,(F3),-1.0,0.875,1,1
Male,22,Caucasian,0,0,0,6,(F3),-1.0,0.875,1,1
Male,22,Caucasian,0,0,0,6,(F3),-1.0,0.875,1,1
Male,22,Caucasian,0,0,0,6,(F3),-1.0,0.875,1,1
Male,26,Caucasian,0,0,0,0,(F2),-1.0,1.7083333333333333,1,1
Male,26,Caucasian,0,0,0,0,(F2),-1.0,1.7083333333333333,1,1
Male,28,Caucasian,0,0,0,6,(M2),0.0,1.7916666666666667,0,1
Male,28,Caucasian,0,0,0,6,(M2),0.0,1.7916666666666667,0,1
Male,28,Caucasian,0,0,0,6,(M2),0.0,1.7916666666666667,0,1
Male,28,Caucasian,0,0,0,6,(M2),0.0,1.7916666666666667,0,1
Male,25,Caucasian,0,0,0,1,(M1),0.0,3.0416666666666665,0,1
Female,44,Caucasian,0,0,0,0,(M1),-1.0,30.708333333333332,0,1
Female,44,Caucasian,0,0,0,0,(M1),-1.0,30.708333333333332,0,1
Male,30,Caucasian,0,0,0,1,(F3),-1.0,29.791666666666668,0,1
Male,30,Caucasian,0,0,0,1,(F3),-1.0,29.791666666666668,0,1
Male,22,Caucasian,0,0,3,1,(F3),-1.0,1.2083333333333333,1,1
Male,22,Caucasian,0,0,3,1,(F3),-1.0,1.2083333333333333,1,1
Male,22,Caucasian,0,0,3,1,(F3),-1.0,1.2083333333333333,1,1
Male,22,Caucasian,0,0,3,1,(F3),-1.0,1.2083333333333333,1,1
Female,34,Caucasian,0,0,0,10,(F3),22.0,-220.125,1,1
Female,34,Caucasian,0,0,0,10,(F3),22.0,-220.125,1,1
Female,34,Caucasian,0,0,0,10,(F3),22.0,-220.125,1,1
Male,22,Caucasian,0,0,1,2,(M1),-1.0,24.833333333333332,1,1
Male,22,Caucasian,0,0,1,2,(M1),-1.0,24.833333333333332,1,1
Male,22,Caucasian,0,0,1,2,(M1),-1.0,24.833333333333332,1,1
Male,23,Caucasian,0,1,0,4,(M1),-1.0,244.79166666666666,0,1
Male,23,Caucasian,0,1,0,4,(M1),-1.0,244.79166666666666,0,1
Male,23,Caucasian,0,1,0,4,(M1),-1.0,244.79166666666666,0,1
Male,23,Caucasian,0,1,0,4,(M1),-1.0,244.79166666666666,0,1
Female,50,Caucasian,0,0,0,0,(M1),-3.0,0.20833333333333334,0,1
Male,29,Caucasian,0,0,0,0,(F3),0.0,-265.0416666666667,0,1
Male,29,Caucasian,0,0,0,0,(F3),0.0,-265.0416666666667,0,1
Male,43,Caucasian,0,0,0,0,(F3),-1.0,1.0833333333333333,0,1
Male,43,Caucasian,0,0,0,0,(F3),-1.0,1.0833333333333333,0,1
Male,24,Caucasian,0,0,0,0,(F3),-1.0,30.666666666666668,0,1
Male,24,Caucasian,0,0,0,0,(F3),-1.0,30.666666666666668,0,1
Male,45,Caucasian,0,0,0,5,(F3),-4.0,28.0,1,1
Male,45,Caucasian,0,0,0,5,(F3),-4.0,28.0,1,1
Male,45,Caucasian,0,0,0,5,(F3),-4.0,28.0,1,1
Female,44,Caucasian,0,0,0,0,(F3),-1.0,0.75,0,1
Male,20,Caucasian,0,0,0,0,(M1),-1.0,0.8333333333333334,1,1
Male,28,Caucasian,0,0,0,1,(F3),-1.0,324.0,0,1
Male,28,Caucasian,0,0,0,1,(F3),-1.0,324.0,0,1
Male,34,Caucasian,0,0,0,0,(M2),-1.0,29.916666666666668,0,1
Male,34,Caucasian,0,0,0,0,(M2),-1.0,29.916666666666668,0,1
Male,34,Caucasian,0,0,0,0,(M2),-1.0,29.916666666666668,0,1
Male,23,Caucasian,0,0,0,0,(F3),-3.0,58.791666666666664,1,1
Male,23,Caucasian,0,0,0,0,(F3),-3.0,58.791666666666664,1,1
Male,25,Caucasian,0,0,0,5,(F3),-1.0,123.04166666666667,1,1
Male,25,Caucasian,0,0,0,5,(F3),-1.0,123.04166666666667,1,1
Female,27,Caucasian,0,0,0,2,(F3),0.0,0.0,1,1
Female,27,Caucasian,0,0,0,2,(F3),0.0,0.0,1,1
Male,41,Caucasian,0,0,0,4,(F3),-3.0,0.8333333333333334,0,1
Male,41,Caucasian,0,0,0,4,(F3),-3.0,0.8333333333333334,0,1
Male,41,Caucasian,0,0,0,4,(F3),-3.0,0.8333333333333334,0,1
Male,41,Caucasian,0,0,0,4,(F3),-3.0,0.8333333333333334,0,1
Female,44,Caucasian,0,0,0,3,(F3),0.0,40.208333333333336,0,1
Female,44,Caucasian,0,0,0,3,(F3),0.0,40.208333333333336,0,1
Male,46,Caucasian,0,0,0,0,(F3),-1.0,0.7916666666666666,0,1
Female,20,Caucasian,0,0,0,0,(M1),-1.0,29.833333333333332,1,1
Female,20,Caucasian,0,0,0,0,(M1),-1.0,29.833333333333332,1,1
Male,56,Caucasian,0,0,0,5,(MO3),-1.0,30.833333333333332,1,1
Male,56,Caucasian,0,0,0,5,(MO3),-1.0,30.833333333333332,1,1
Male,31,Caucasian,0,0,0,2,(M1),0.0,33.666666666666664,0,1
Male,31,Caucasian,0,0,0,2,(M1),0.0,33.666666666666664,0,1
Male,33,Caucasian,0,0,0,0,(M1),-1.0,23.958333333333332,1,1
Male,33,Caucasian,0,0,0,0,(M1),-1.0,23.958333333333332,1,1
Male,44,Caucasian,0,0,0,0,(F3),-1.0,109.125,1,1
Male,44,Caucasian,0,0,0,0,(F3),-1.0,109.125,1,1
Male,44,Caucasian,0,0,0,0,(F3),-1.0,109.125,1,1
Male,31,Caucasian,0,0,0,3,(M1),-1.0,29.791666666666668,0,1
Male,31,Caucasian,0,0,0,3,(M1),-1.0,29.791666666666668,0,1
Female,20,Caucasian,0,0,0,0,(F3),-1.0,77.95833333333333,1,1
Female,20,Caucasian,0,0,0,0,(F3),-1.0,77.95833333333333,1,1
Female,20,Caucasian,0,0,0,0,(F3),-1.0,77.95833333333333,1,1
Male,21,Caucasian,0,0,0,0,(F3),-1.0,29.833333333333332,1,1
Male,21,Caucasian,0,0,0,0,(F3),-1.0,29.833333333333332,1,1
Male,21,Caucasian,0,0,0,0,(F3),-1.0,29.833333333333332,1,1
Male,54,Caucasian,0,0,0,3,(F3),-1.0,-80.08333333333333,0,1
Male,36,Caucasian,0,0,0,0,(F3),-1.0,37.25,1,1
Male,49,Caucasian,0,0,0,2,(F3),-1.0,-27.875,0,1
Male,49,Caucasian,0,0,0,2,(F3),-1.0,-27.875,0,1
Female,34,Caucasian,0,0,1,0,(F3),-2.0,0.875,0,1
Female,34,Caucasian,0,0,1,0,(F3),-2.0,0.875,0,1
Male,35,Caucasian,0,0,0,0,(M1),-1.0,0.8333333333333334,0,1
Male,22,Caucasian,0,0,1,0,(M1),0.0,0.125,1,1
Male,22,Caucasian,0,0,1,0,(M1),0.0,0.125,1,1
Male,22,Caucasian,0,0,1,0,(M1),0.0,0.125,1,1
Male,22,Caucasian,0,0,1,0,(M1),0.0,0.125,1,1
Male,29,Caucasian,0,0,0,3,(F3),-1.0,31.0,0,1
Male,29,Caucasian,0,0,0,3,(F3),-1.0,31.0,0,1
Male,29,Caucasian,0,0,0,3,(F3),-1.0,31.0,0,1
Male,26,Caucasian,0,0,1,2,(F7),-1.0,49.083333333333336,0,1
Male,28,Caucasian,0,0,0,2,(F3),0.0,13.333333333333334,0,1
Male,28,Caucasian,0,0,0,2,(F3),0.0,13.333333333333334,0,1
Male,27,Caucasian,0,0,1,2,(M1),0.0,31.208333333333332,0,1
Male,27,Caucasian,0,0,1,2,(M1),0.0,31.208333333333332,0,1
Male,30,Caucasian,0,0,0,1,(M2),-4.0,31.083333333333332,0,1
Male,30,Caucasian,0,0,0,1,(M2),-4.0,31.083333333333332,0,1
Male,27,Caucasian,0,0,0,0,(F3),-1.0,0.9583333333333334,0,1
Male,27,Caucasian,0,0,0,0,(F3),-1.0,0.9583333333333334,0,1
Male,40,Caucasian,0,0,0,8,(F3),-28.0,-138.20833333333334,1,1
Male,40,Caucasian,0,0,0,8,(F3),-28.0,-138.20833333333334,1,1
Male,40,Caucasian,0,0,0,8,(F3),-28.0,-138.20833333333334,1,1
Female,31,Caucasian,0,0,0,1,(M1),-1.0,1.1666666666666667,0,1
Male,26,Caucasian,0,0,0,4,(F3),-1.0,-173.0,1,1
Male,26,Caucasian,0,0,0,4,(F3),-1.0,-173.0,1,1
Male,51,Caucasian,0,0,0,2,(M1),0.0,0.20833333333333334,0,1
Male,51,Caucasian,0,0,0,2,(M1),0.0,0.20833333333333334,0,1
Male,51,Caucasian,0,0,0,2,(M1),0.0,0.20833333333333334,0,1
Male,41,Caucasian,0,0,0,1,(F2),-1.0,31.0,0,1
Male,21,Caucasian,0,2,1,3,(F3),-1.0,1.125,1,1
Male,21,Caucasian,0,2,1,3,(F3),-1.0,1.125,1,1
Male,21,Caucasian,0,2,1,3,(F3),-1.0,1.125,1,1
Male,21,Caucasian,0,2,1,3,(F3),-1.0,1.125,1,1
Male,21,Caucasian,0,2,1,3,(F3),-1.0,1.125,1,1
Male,59,Caucasian,0,0,0,0,(M2),-1.0,-176.08333333333334,0,1
Male,25,Caucasian,0,0,0,2,(F3),-25.0,31.208333333333332,1,1
Male,25,Caucasian,0,0,0,2,(F3),-25.0,31.208333333333332,1,1
Male,25,Caucasian,0,0,0,2,(F3),-25.0,31.208333333333332,1,1
Male,25,Caucasian,0,0,0,2,(F3),-25.0,31.208333333333332,1,1
Male,25,Caucasian,0,0,0,2,(F3),-25.0,31.208333333333332,1,1
Male,40,Caucasian,0,0,0,4,(F3),-1.0,0.7916666666666666,1,1
Male,40,Caucasian,0,0,0,4,(F3),-1.0,0.7916666666666666,1,1
Male,40,Caucasian,0,0,0,4,(F3),-1.0,0.7916666666666666,1,1
Female,21,Caucasian,0,0,0,0,(M1),-1.0,2.0,1,1
Female,21,Caucasian,0,0,0,0,(M1),-1.0,2.0,1,1
Male,25,Caucasian,0,0,0,0,(M1),-1.0,21.333333333333332,0,1
Male,25,Caucasian,0,0,0,0,(M1),-1.0,21.333333333333332,0,1
Male,45,Caucasian,0,0,0,4,(M2),-1.0,123.29166666666667,0,1
Male,45,Caucasian,0,0,0,4,(M2),-1.0,123.29166666666667,0,1
Female,40,Caucasian,0,0,0,3,(F3),-1.0,0.6666666666666666,0,1
Female,40,Caucasian,0,0,0,3,(F3),-1.0,0.6666666666666666,0,1
Female,40,Caucasian,0,0,0,3,(F3),-1.0,0.6666666666666666,0,1
Male,43,Caucasian,0,0,0,6,(M2),-1.0,30.625,0,1
Male,56,Caucasian,0,0,0,0,(M1),0.0,-0.4583333333333333,0,1
Male,56,Caucasian,0,0,0,0,(M1),0.0,-0.4583333333333333,0,1
Male,31,Caucasian,0,0,0,9,(M1),0.0,31.166666666666668,1,1
Male,31,Caucasian,0,0,0,9,(M1),0.0,31.166666666666668,1,1
Male,31,Caucasian,0,0,0,9,(M1),0.0,31.166666666666668,1,1
Male,31,Caucasian,0,0,0,9,(M1),0.0,31.166666666666668,1,1
Male,49,Caucasian,0,0,0,3,(F3),-1.0,123.875,1,1
Male,49,Caucasian,0,0,0,3,(F3),-1.0,123.875,1,1
Male,49,Caucasian,0,0,0,3,(F3),-1.0,123.875,1,1
Male,49,Caucasian,0,0,0,3,(F3),-1.0,123.875,1,1
Male,32,Caucasian,0,0,0,4,(F3),-1.0,0.2916666666666667,1,1
Male,32,Caucasian,0,0,0,4,(F3),-1.0,0.2916666666666667,1,1
Male,32,Caucasian,0,0,0,4,(F3),-1.0,0.2916666666666667,1,1
Female,28,Caucasian,0,0,0,7,(F3),-7.0,211.79166666666666,1,1
Female,28,Caucasian,0,0,0,7,(F3),-7.0,211.79166666666666,1,1
Female,28,Caucasian,0,0,0,7,(F3),-7.0,211.79166666666666,1,1
Female,28,Caucasian,0,0,0,7,(F3),-7.0,211.79166666666666,1,1
Female,28,Caucasian,0,0,0,7,(F3),-7.0,211.79166666666666,1,1
Male,33,Caucasian,0,0,0,2,(M1),-1.0,1.7083333333333333,0,1
Male,38,Caucasian,0,0,0,1,(M2),-1.0,-176.25,0,1
Male,38,Caucasian,0,0,0,1,(M2),-1.0,-176.25,0,1
Female,46,Caucasian,0,0,0,7,(F3),-1.0,119.75,1,1
Female,46,Caucasian,0,0,0,7,(F3),-1.0,119.75,1,1
Male,25,Caucasian,0,0,0,3,(M2),7.0,54.0,1,1
Male,25,Caucasian,0,0,0,3,(M2),7.0,54.0,1,1
Male,25,Caucasian,0,0,0,3,(M2),7.0,54.0,1,1
Female,36,Caucasian,0,0,0,5,(F3),-1.0,-206.04166666666666,0,1
Female,36,Caucasian,0,0,0,5,(F3),-1.0,-206.04166666666666,0,1
Female,27,Caucasian,0,0,0,0,(M1),0.0,0.16666666666666666,1,1
Male,30,Caucasian,0,0,0,4,(F3),0.0,150.91666666666666,1,1
Male,30,Caucasian,0,0,0,4,(F3),0.0,150.91666666666666,1,1
Male,30,Caucasian,0,0,0,4,(F3),0.0,150.91666666666666,1,1
Male,30,Caucasian,0,0,0,4,(F3),0.0,150.91666666666666,1,1
Female,42,Caucasian,0,0,0,4,(F3),-10.0,-54.166666666666664,1,1
Female,42,Caucasian,0,0,0,4,(F3),-10.0,-54.166666666666664,1,1
Female,42,Caucasian,0,0,0,4,(F3),-10.0,-54.166666666666664,1,1
Female,42,Caucasian,0,0,0,4,(F3),-10.0,-54.166666666666664,1,1
Female,42,Caucasian,0,0,0,4,(F3),-10.0,-54.166666666666664,1,1
Female,42,Caucasian,0,0,0,4,(F3),-10.0,-54.166666666666664,1,1
Female,42,Caucasian,0,0,0,4,(F3),-10.0,-54.166666666666664,1,1
Male,28,Caucasian,0,0,0,11,(F3),-1.0,-28.916666666666668,1,1
Male,25,Caucasian,4,0,0,5,(M1),-1.0,10.0,1,1
Male,25,Caucasian,0,0,0,7,(M2),-4.0,-85.875,1,1
Male,25,Caucasian,0,0,0,7,(M2),-4.0,-85.875,1,1
Male,29,Caucasian,0,0,2,14,(F3),0.0,0.041666666666666664,1,1
Male,29,Caucasian,0,0,2,14,(F3),0.0,0.041666666666666664,1,1
Male,29,Caucasian,0,0,2,14,(F3),0.0,0.041666666666666664,1,1
Male,29,Caucasian,0,0,2,14,(F3),0.0,0.041666666666666664,1,1
Male,26,Caucasian,0,0,0,3,(M2),-1.0,0.7916666666666666,0,1
Male,26,Caucasian,0,0,0,3,(M2),-1.0,0.7916666666666666,0,1
Male,28,Caucasian,0,0,0,0,(M1),-1.0,1.125,0,1
Male,28,Caucasian,0,0,0,0,(M1),-1.0,1.125,0,1
Male,60,Caucasian,0,0,0,0,(M1),-7.0,92.04166666666667,0,1
Male,60,Caucasian,0,0,0,0,(M1),-7.0,92.04166666666667,0,1
Male,60,Caucasian,0,0,0,0,(M1),-7.0,92.04166666666667,0,1
Female,36,Caucasian,0,0,0,4,(M1),-10.0,2.125,1,1
Female,36,Caucasian,0,0,0,4,(M1),-10.0,2.125,1,1
Female,36,Caucasian,0,0,0,4,(M1),-10.0,2.125,1,1
Female,36,Caucasian,0,0,0,4,(M1),-10.0,2.125,1,1
Male,57,Caucasian,0,0,0,14,(F3),-28.0,78.875,0,1
Male,57,Caucasian,0,0,0,14,(F3),-28.0,78.875,0,1
Male,57,Caucasian,0,0,0,14,(F3),-28.0,78.875,0,1
Female,30,Caucasian,0,0,0,2,(M1),0.0,1.1666666666666667,0,1
Male,21,Caucasian,0,0,0,0,(M1),-1.0,91.125,1,1
Male,69,Other,0,0,0,0,(F3),-1.0,0.9583333333333334,0,0
Male,69,Other,0,0,0,0,(F3),-1.0,0.9583333333333334,0,0
Male,44,Other,0,0,0,0,(M1),0.0,-321.7083333333333,0,0
Male,43,Other,0,0,0,3,(F3),-1.0,0.9583333333333334,0,0
Male,43,Other,0,0,0,3,(F3),-1.0,0.9583333333333334,0,0
Male,43,Other,0,0,0,3,(F3),-1.0,0.9583333333333334,0,0
Male,37,Other,0,0,0,0,(M1),0.0,0.20833333333333334,0,0
Male,32,Other,0,0,0,0,(M1),-1.0,60.75,0,0
Male,27,Other,0,0,0,2,(F3),0.0,0.0,0,0
Male,29,Other,0,0,0,0,(M1),-1.0,1.8333333333333333,0,0
Female,28,Other,0,0,0,0,(F3),-1.0,0.9166666666666666,0,0
Male,30,Other,0,0,0,0,(M1),0.0,316.25,1,0
Female,31,Other,0,0,0,0,(M1),-1.0,0.16666666666666666,0,0
Male,62,Other,0,0,0,0,(M2),0.0,-0.125,0,0
Male,33,Other,0,0,0,0,(M1),-1.0,31.333333333333332,0,0
Male,22,Other,0,0,0,1,(F3),-1.0,1.0416666666666667,0,0
Female,44,Other,0,0,0,0,(M1),-2.0,1.125,0,0
Female,24,Other,0,0,0,0,(F2),-1.0,75.95833333333333,0,0
Female,30,Other,0,0,0,1,(F3),-1.0,1.0833333333333333,0,0
Female,30,Other,0,0,0,1,(F3),-1.0,1.0833333333333333,0,0
Female,30,Other,0,0,0,1,(F3),-1.0,1.0833333333333333,0,0
Male,47,Other,0,0,0,2,(F3),-1.0,30.916666666666668,0,0
Male,33,Other,0,0,0,2,(MO3),14.0,13.875,1,0
Male,33,Other,0,0,0,2,(MO3),14.0,13.875,1,0
Male,33,Other,0,0,0,2,(MO3),14.0,13.875,1,0
Female,37,Other,0,0,0,2,(M2),-1.0,1.7083333333333333,0,0
Male,53,Other,0,0,0,1,(F3),-1.0,1.125,0,0
Male,34,Other,0,0,0,1,(M1),0.0,-320.6666666666667,0,0
Male,63,Other,0,0,0,1,(F3),-26.0,-249.20833333333334,0,0
Male,29,Other,0,0,0,1,(F3),-1.0,30.875,0,0
Male,23,Other,0,0,0,0,(F3),-1.0,0.041666666666666664,0,0
Male,52,Other,0,0,0,2,(M2),-1.0,91.04166666666667,0,0
Male,52,Other,0,0,0,2,(M2),-1.0,91.04166666666667,0,0
Male,54,Other,0,0,0,2,(F2),-1.0,218.375,0,0
Male,58,Other,0,0,0,0,(F3),-1.0,0.6666666666666666,0,0
Male,58,Other,0,0,0,0,(F3),-1.0,0.6666666666666666,0,0
Male,24,Other,0,0,0,0,(F2),-1.0,1.9583333333333333,0,0
Male,57,Other,0,0,0,1,(F3),0.0,19.666666666666668,0,0
Male,37,Other,0,0,0,1,(F3),-1.0,59.041666666666664,1,0
